Age of Vehicle,Speed,Road Type,Traffic Conditions,Temperature,Wind Speed,NOx Emissions
0,118.9125387,Highway,Heavy,-4.290388264,4.049291007,1.223369237
1,25.10489789,Highway,Moderate,-5.235874371,15.61717347,0.656143081
26,66.48118253,Rural,Heavy,-8.362712274,13.55275864,1.050639153
4,82.88158346,Highway,Free flow,19.82069036,17.70424301,0.950578893
8,99.74345476,City,Moderate,6.127951754,5.791584212,1.289216559
18,100.3032973,City,Moderate,5.681396479,10.78190477,0.268429837
12,110.6251105,Rural,Free flow,1.897142305,18.89168541,0.713962306
4,79.70997407,City,Heavy,22.24308737,13.21890321,1.25197053
26,12.52934577,Highway,Moderate,26.12775289,6.35744658,1.526135067
3,102.9531038,City,Free flow,-5.075184678,2.855289981,0.718671594
9,69.19593575,Rural,Heavy,20.90675059,4.835107662,0.376592322
11,24.91336387,Highway,Heavy,14.29312512,14.96438359,0.47307838
1,91.74384358,Highway,Free flow,6.09266999,10.13708644,1.7462251
24,106.4913545,City,Free flow,14.88906397,19.74630261,0.470038776
21,3.460221129,City,Free flow,-2.449993205,9.412235943,1.854952256
17,34.20696046,City,Heavy,38.00894524,19.1335678,0.366650147
4,91.58147954,City,Heavy,27.64934998,11.39615208,1.21265553
5,25.72146721,City,Heavy,-2.27936278,14.67871934,0.844545212
7,80.51786789,City,Free flow,7.267251269,7.763229912,1.264938553
9,117.7713697,City,Moderate,-2.656443611,13.07234637,1.102905242
6,62.35032636,Rural,Moderate,-2.997764094,12.48007641,0.612916425
27,112.4041877,Highway,Moderate,21.86869542,4.362098624,1.654775458
27,88.21905575,City,Heavy,23.18279235,12.24192297,0.593507695
12,17.92239731,Highway,Free flow,-8.910176588,14.55507957,0.63659757
17,87.44504455,Rural,Moderate,12.20340097,4.072577739,1.807567648
22,12.01194154,Rural,Free flow,14.91534106,12.67872585,0.763910709
0,38.41197202,Highway,Heavy,23.490191,9.077105491,1.332074281
7,38.8365202,Rural,Free flow,15.90333575,14.20946047,0.510247379
29,60.19139999,Rural,Free flow,23.10412373,3.676527875,0.220934871
13,90.81496113,Highway,Moderate,-3.728680999,3.885484917,1.135134163
17,67.25070223,City,Heavy,-8.002951531,17.45736973,1.525431186
1,85.60896765,City,Heavy,26.10035224,15.61646097,1.831533359
27,52.81002755,Rural,Moderate,7.023292933,2.998597019,1.879778643
0,92.63680929,City,Moderate,38.39789038,16.38693933,1.056832813
27,17.90096573,Highway,Moderate,37.90278845,10.71944317,0.334328843
3,9.160575049,Highway,Heavy,32.28254708,3.1697639,0.721861122
17,36.98329124,Highway,Heavy,13.10013408,2.974410722,1.257321819
13,53.48099744,City,Moderate,18.74572695,7.717690033,0.273427382
17,41.63893611,Rural,Heavy,4.276122587,12.41628753,1.716598955
2,17.2044374,City,Heavy,6.42623491,5.450859185,0.866898488
29,84.83184358,City,Free flow,3.812738584,4.074199374,1.613251307
8,32.29876531,Rural,Moderate,11.0391509,5.249127043,1.153582352
20,60.13835554,Rural,Moderate,3.673488105,0.424899344,0.848867189
16,76.61276661,City,Heavy,1.731710712,10.17249665,1.445950718
20,39.51815163,City,Heavy,37.07773879,18.17695768,1.898100008
23,109.3986407,City,Free flow,16.1243722,14.05708874,1.833913914
1,88.49441659,Rural,Heavy,28.35396611,5.603331898,0.858638896
27,50.28863497,Highway,Free flow,39.32292474,4.168993755,1.115252931
21,12.43689702,Highway,Heavy,10.50296319,3.511637083,1.18876983
5,36.02168851,Highway,Free flow,23.01139201,1.835941314,1.544213286
18,3.804969107,Rural,Heavy,35.47878935,11.75683332,1.620108598
26,70.98261215,City,Free flow,22.89798863,14.46557599,1.289698109
24,64.0963943,Highway,Moderate,13.39603755,5.825280552,1.354839733
1,11.28780588,City,Free flow,2.315833297,17.34106951,0.441165574
25,49.46477003,City,Moderate,-2.312227781,5.591485724,1.261069112
27,112.8475719,Rural,Heavy,22.75025382,2.738805563,0.201574484
3,91.99177136,Highway,Moderate,4.707486575,12.4855001,0.467301457
9,57.75523236,City,Free flow,14.6306613,4.11260584,1.412242546
5,90.56507744,Rural,Moderate,19.1872128,4.876050099,1.018867949
15,80.30296666,Rural,Free flow,35.21747334,4.502204308,0.976330581
9,97.37342521,Rural,Moderate,16.49085945,13.95742642,0.908886208
25,97.28900447,Rural,Moderate,23.46887325,6.040487355,1.288472065
3,59.44024163,Rural,Free flow,0.574602216,19.01949643,1.723418181
18,69.69987111,Rural,Free flow,19.67888876,18.12313105,1.674575894
18,37.51123208,Highway,Heavy,24.66752723,14.06152894,0.881828765
27,76.43034065,City,Free flow,-8.013889275,5.296819961,1.140211339
6,51.00895977,Highway,Moderate,33.37877551,17.40640421,0.601215656
14,117.7463926,Highway,Moderate,5.062069099,14.25968449,0.588347973
5,18.15797542,City,Free flow,20.48893634,18.42945404,0.384711233
1,62.65253436,Highway,Heavy,4.465112391,14.24825481,1.667001303
24,39.29208837,City,Moderate,-1.187641642,14.9571281,1.031044246
22,66.08432136,Highway,Heavy,28.37677145,15.04471963,1.692717419
13,18.11457449,City,Moderate,25.99932905,4.221532012,0.461024779
0,26.19430677,City,Moderate,35.44176862,17.07500296,1.984657598
22,10.60313442,Highway,Free flow,23.32827287,2.363308399,1.068176579
27,49.38064024,Rural,Free flow,30.27129945,11.71000123,1.957063281
19,14.87190152,Rural,Free flow,1.045622743,2.381946299,0.56660087
25,51.08222869,Highway,Moderate,17.51989824,13.04624214,1.698338138
15,44.18922542,Rural,Free flow,30.58592779,3.571875201,0.649507743
7,46.5936277,Rural,Heavy,-8.614866562,18.67970402,0.4947492
27,89.34631154,Highway,Heavy,15.25359558,17.27907871,0.109921539
14,101.9182478,Rural,Free flow,22.39794254,19.94762827,1.017354942
13,114.3759431,Highway,Heavy,22.07978889,9.283251525,0.625697374
19,23.95800138,Rural,Free flow,15.99601385,16.27594548,1.582653361
17,19.58009073,City,Free flow,15.90932365,0.386989678,0.311223275
0,66.66209111,City,Heavy,31.66174879,14.78479947,1.025459138
15,24.63643472,Highway,Heavy,4.772490408,11.60647549,1.75343122
10,63.27974457,Highway,Moderate,18.51221456,10.91653272,0.275468831
2,91.37768853,City,Heavy,18.90308407,16.24499032,0.858431243
29,68.72678214,Rural,Free flow,25.45238608,15.04753134,1.350869401
11,26.63968654,City,Heavy,33.3226925,8.746760309,0.620131565
22,92.88735829,Highway,Heavy,34.58933106,5.282679479,1.665126785
8,29.35274378,Highway,Moderate,27.34647555,16.688507,0.544521157
19,79.44722525,City,Moderate,2.026389989,3.542315509,1.508466126
2,26.92558251,City,Free flow,-8.122945743,4.277952916,1.385305817
3,9.469443749,City,Free flow,32.5136207,15.82313103,0.805611412
0,31.59309908,Highway,Free flow,12.09898259,18.01606411,1.623335804
5,62.75042028,City,Heavy,37.82342343,18.58795303,1.968255329
18,75.02018788,Rural,Moderate,16.99767746,0.955234284,0.153631061
1,41.75166973,Rural,Moderate,31.46888133,7.851296541,1.041181636
2,56.00470619,Highway,Heavy,-4.427226376,19.01602001,1.763860165
8,68.3333324,City,Heavy,14.05758604,18.10588752,1.115267912
15,109.5821475,Highway,Heavy,24.23285281,18.34758217,1.912517597
19,28.91578215,City,Free flow,36.79140632,7.936099748,1.651205467
7,27.1534983,Highway,Heavy,6.369448648,14.87181071,0.516051116
19,44.2022829,City,Heavy,28.62836693,17.71978985,1.183790331
21,38.77313909,Rural,Heavy,4.798837447,14.09951837,1.077113756
8,65.11050029,City,Free flow,5.677049271,3.65948505,1.020155417
25,91.26065085,Highway,Heavy,2.156449417,2.920950681,1.003134934
6,22.02500685,Highway,Free flow,29.58511308,16.88013512,1.01068026
23,35.02379801,Highway,Free flow,-6.318972035,1.735993562,1.257545713
14,60.24226477,Highway,Free flow,16.20426302,3.982442609,0.293018997
7,9.431372294,Rural,Moderate,-9.962784256,9.907317608,1.937010093
14,85.67135378,City,Heavy,19.73651296,1.204268923,0.358669255
28,112.0313006,Rural,Heavy,25.2040135,18.8101813,1.929326437
25,85.33523059,Highway,Heavy,-0.713076306,5.422654141,0.140124362
5,18.75407502,Rural,Moderate,12.1307079,10.349118,0.511882557
15,86.47524078,City,Free flow,12.41782506,19.48453674,1.265539535
19,27.29287072,Highway,Free flow,7.564613806,8.927239804,1.590879323
11,46.39546412,City,Heavy,34.79226119,5.110623449,1.902219803
18,113.709232,City,Moderate,-8.770026711,15.1544603,0.116516338
1,60.97123893,Rural,Heavy,32.23109753,1.645465843,1.928225815
23,78.46527817,City,Free flow,-9.010492118,10.99528282,0.716610126
15,12.76400886,Highway,Heavy,21.8382343,1.853571223,1.711584359
15,32.57854634,City,Free flow,8.721852298,10.55234043,0.109492519
23,87.12172252,Highway,Heavy,26.90898617,16.57134679,0.306348827
23,90.66402412,City,Free flow,16.50625135,0.758093944,1.167070955
25,69.07192162,Rural,Heavy,25.63927154,7.787713142,1.253331829
22,32.33917856,City,Heavy,35.18886337,14.83744816,1.849492975
22,1.653094314,City,Free flow,-0.02456705,14.53458355,0.508447737
4,37.94584658,Rural,Moderate,-2.580347467,4.88821,0.56816386
20,15.82864719,Highway,Moderate,0.889420226,19.8231548,0.988393244
6,41.05723699,City,Free flow,-2.08020528,7.479708515,0.650064328
8,88.97513626,Rural,Heavy,8.711271096,16.43664663,1.921515539
17,30.23169656,Highway,Heavy,-9.381654555,2.952541169,0.924632749
12,11.4560761,Rural,Heavy,12.80682766,18.45546011,1.777479486
13,65.24947738,Rural,Free flow,27.39311226,14.64817096,0.468354432
8,103.2499934,City,Moderate,15.94075625,7.961895595,1.537878961
18,104.0062474,Rural,Moderate,18.29961323,11.67074216,0.143686506
25,72.548048,City,Heavy,19.0385871,1.970345259,0.897201012
1,47.21260359,Rural,Free flow,22.43602564,3.160409502,1.971359278
6,81.67395689,Rural,Moderate,38.92894152,3.410585525,1.883790772
4,2.686964318,Rural,Moderate,23.8224704,10.44510801,1.40861534
17,14.92468125,Highway,Moderate,23.21572391,5.670694426,1.611057406
13,84.70155049,Highway,Free flow,37.8573979,15.04878481,1.656418398
9,45.97854706,Rural,Free flow,25.3658536,10.93621184,1.859798455
16,63.15913643,Rural,Free flow,37.76838247,8.781188126,1.5460672
4,92.39671751,Highway,Free flow,14.41508916,5.038511193,0.102910999
10,84.7430818,Rural,Moderate,33.17822662,16.74911289,1.81317568
0,54.86100331,Highway,Heavy,34.28970826,8.719192304,0.203103469
10,116.300072,Highway,Free flow,18.74065813,11.1780073,1.995126246
7,0.175799168,Highway,Heavy,12.55078732,16.13139783,0.760879445
1,107.8952521,Highway,Heavy,33.53950536,19.26043975,0.913835964
22,30.92457985,Highway,Moderate,19.17263448,10.1323025,0.897453774
14,78.91471127,Rural,Heavy,1.142865497,3.155553867,0.256517354
7,98.58037727,City,Free flow,1.259357397,14.78125047,1.534811549
29,95.09722173,Rural,Free flow,3.995127112,13.96723242,0.818933522
8,66.84310951,Rural,Free flow,10.18663498,13.02721783,0.640593721
16,13.17350897,Rural,Moderate,21.65458887,9.758726832,0.545524801
21,17.43568244,Rural,Heavy,27.13276906,17.33355872,1.936558969
3,23.41823623,Highway,Free flow,26.47289013,5.628353456,1.201230734
13,53.88419595,City,Moderate,31.49079903,9.663828157,0.517743584
4,18.20056477,Highway,Heavy,-6.591368778,6.955280495,0.130511199
13,94.16959753,Highway,Moderate,24.74455344,8.404766482,0.671319309
24,116.2388853,Rural,Moderate,4.057262095,19.83802974,1.072429382
3,97.21838519,City,Moderate,0.307957241,15.64632165,1.410851779
10,105.7765668,City,Free flow,14.93725113,17.09316049,1.471305453
14,111.5332788,Rural,Heavy,32.21302333,5.560996685,0.130837905
29,94.65357979,Rural,Heavy,39.52305403,7.832680397,1.406873972
6,74.54783886,Rural,Moderate,5.843496232,2.842106806,1.498649989
23,28.20713161,City,Heavy,33.2553349,6.414044966,1.847413805
17,15.80695168,Rural,Free flow,11.31123008,10.95595591,1.95126969
1,52.47959203,Rural,Moderate,39.71884499,19.65269586,1.904429372
15,24.51163225,City,Heavy,-3.778205029,6.945468092,1.583026618
1,102.6363986,Highway,Heavy,16.83029207,13.55539315,0.162226258
10,109.5705814,City,Free flow,29.71305642,6.776625743,0.769778332
29,100.9107914,City,Heavy,8.413046533,15.79852496,0.478461003
27,93.58950943,Highway,Moderate,-8.001328214,5.601208379,1.366511002
25,48.31693021,Highway,Free flow,36.7329031,10.86068086,1.54154842
14,50.90147894,City,Moderate,37.02648448,1.262617305,1.840034132
22,42.71120515,Highway,Free flow,-8.502974314,5.645547975,0.66893952
20,95.12843931,Highway,Moderate,35.02807175,18.42492772,1.32929537
1,82.77069138,Rural,Free flow,20.75878986,8.81628894,1.503237335
23,79.22113173,Highway,Free flow,4.236121436,3.647888932,0.379530723
12,34.20038785,City,Heavy,20.49872963,3.702840515,1.165114875
12,18.66816729,Rural,Heavy,25.17530303,17.00352387,0.269677935
2,66.01454364,Rural,Free flow,-8.571699998,13.31641259,1.620833335
0,115.3895113,Highway,Heavy,2.299856669,10.48097857,0.643552711
17,113.3719519,Highway,Heavy,2.216441926,19.43788797,1.491943418
7,100.1184854,Highway,Heavy,25.27252628,9.181754793,1.202161406
19,45.8539793,Highway,Heavy,-9.62646579,17.15701688,0.122464701
18,71.37944474,Highway,Free flow,12.5222118,9.02973848,0.707566244
13,109.9300783,Highway,Moderate,34.87989104,19.84377629,1.706268759
16,21.71677384,City,Free flow,21.81488938,3.08572909,1.47769724
22,92.10058065,City,Moderate,30.30144508,12.66085653,1.054177271
19,117.4981394,Rural,Moderate,25.03696043,10.18039889,1.874244232
27,57.26501903,Rural,Heavy,14.92171413,1.622763164,0.323760988
17,100.1904772,City,Free flow,5.954617715,10.11805931,1.096794456
1,26.58396066,City,Free flow,17.5958935,10.34333431,0.62714908
1,103.3955489,City,Free flow,13.08065076,14.41107293,0.911845789
14,96.62787322,City,Free flow,-4.968055404,4.433059105,0.137865326
15,73.39064134,City,Moderate,9.926303225,16.83058918,0.769037738
10,82.50680893,City,Heavy,2.184456884,16.38037821,0.209645669
5,4.597987925,Rural,Moderate,17.19224339,14.25634893,0.245289188
9,35.00631887,City,Heavy,-6.872581338,17.01548048,1.410479069
27,109.1205089,Highway,Moderate,6.69604651,2.751185125,1.85398208
2,25.62038072,Rural,Heavy,11.83376521,12.48475986,1.340676997
15,65.45554812,Rural,Free flow,16.73992166,2.982201119,1.689512563
29,42.50160802,City,Heavy,25.48231966,10.86817112,0.963561442
1,74.29582441,Highway,Free flow,35.96197581,2.098573871,1.467167346
13,77.59717547,Rural,Moderate,37.60910303,6.120528487,0.146013762
21,33.27865212,City,Heavy,22.23993854,6.201538426,1.197044548
27,34.45566699,Highway,Free flow,-5.395922977,13.58679343,0.850602732
8,117.9276126,Rural,Moderate,-0.516002527,5.726568011,1.854915814
16,82.14476886,Rural,Free flow,16.88526955,4.493974857,1.689291564
26,87.14119507,Highway,Heavy,14.54117686,2.231140679,1.616047073
2,117.1386348,Rural,Moderate,18.44755453,1.951907646,0.293968478
14,72.86551232,City,Free flow,24.80363116,17.7183521,0.106107947
16,17.40048916,City,Free flow,-5.574007633,16.11722207,1.511755236
18,72.32711086,Rural,Free flow,36.06142063,8.518998388,1.695856977
20,102.1215091,Highway,Heavy,3.602498898,3.381166322,0.553578992
15,31.99965396,Rural,Heavy,-6.637135278,4.782178987,1.324950917
3,19.60506887,City,Moderate,0.869192001,9.229094449,1.859162361
18,108.5524048,Rural,Moderate,34.29471655,9.06624903,0.297226884
26,51.3578467,City,Moderate,2.083493725,5.035529608,0.818531272
7,72.29553708,City,Free flow,21.92571504,9.307379526,1.488820293
12,16.92360903,City,Moderate,35.61522623,0.878546072,1.238858522
26,40.27604711,Rural,Moderate,17.9300443,7.706366093,0.226406336
11,11.12943929,City,Heavy,-6.146089526,14.68101998,1.864515599
12,41.61170466,Highway,Heavy,13.21149963,12.17836045,0.6766931
14,117.8458079,Rural,Heavy,6.941668916,11.74097528,1.086948085
20,29.6181907,City,Moderate,31.58973985,14.97656367,1.618854804
19,20.18785416,Highway,Heavy,39.44233976,12.73030856,0.542026376
25,64.53499134,Highway,Free flow,25.10026353,5.528869323,1.948882267
7,114.3025997,Highway,Moderate,2.364140738,9.945716639,1.193625817
11,65.7785916,City,Moderate,22.90444001,8.425767257,1.30029951
19,119.9636652,Rural,Moderate,36.39055035,0.139214261,1.495513989
13,38.68842121,Highway,Moderate,24.94919945,18.63567386,0.52352202
28,119.5288547,Rural,Free flow,28.7572505,15.89392409,1.364819954
29,90.72496725,City,Heavy,27.96246558,0.688275828,1.456949335
24,74.97552016,Highway,Free flow,13.59604661,17.09564105,0.815210734
1,24.86066023,City,Free flow,8.321541197,13.89286154,0.755158283
0,50.51662325,Highway,Free flow,21.74953779,3.226918496,0.814376329
2,25.96434213,Rural,Moderate,-8.581489047,7.797222939,1.426175004
22,65.1037306,Rural,Heavy,2.378434997,15.74290185,1.83581461
25,89.78493861,City,Moderate,6.574387675,4.946891583,1.126200102
17,0.674746353,City,Moderate,17.25716939,9.270687563,1.008437615
8,9.152878373,City,Heavy,2.984690627,9.099969175,1.882926694
11,12.14564916,Highway,Moderate,-3.812146127,12.25405089,0.985332429
26,40.61919778,Rural,Free flow,25.2341468,8.129330288,1.361967952
17,13.64219775,Rural,Moderate,-1.147311716,7.393905515,1.445565157
28,95.57559707,Rural,Moderate,31.87705487,15.65276195,0.452326108
25,38.11454526,Rural,Moderate,24.68368716,12.74845945,0.731455028
7,56.3620624,Highway,Heavy,-9.73099341,8.374465437,1.789512451
18,113.4230903,City,Free flow,10.83518714,17.10738645,0.863599226
29,76.81525033,City,Heavy,25.67595895,4.705741176,0.990762463
21,9.117813888,Rural,Free flow,24.74155547,14.09586016,0.468706974
22,18.37447831,Highway,Free flow,-9.528994296,19.79685663,1.676400747
2,18.88848987,Highway,Free flow,3.617861896,14.66918097,1.988729056
5,44.19142756,Rural,Moderate,5.577431588,16.38838244,0.892032052
15,17.9523431,Highway,Moderate,2.013768025,5.301816582,0.269706294
15,94.42352685,Highway,Free flow,-4.819187317,8.98595404,1.54015116
1,56.46679692,Rural,Moderate,39.78316514,1.418374574,1.853895999
16,110.717549,Rural,Free flow,-1.192527952,9.836639761,0.753079116
17,108.6694201,Highway,Moderate,34.78468067,11.80617104,0.149489573
20,22.87111937,Highway,Moderate,3.036347745,15.06633377,0.953512863
11,39.8697923,City,Moderate,-5.990385548,19.7873112,0.351681989
5,88.36051668,Rural,Free flow,13.02626711,4.143615735,0.245355301
24,83.30446669,City,Moderate,18.09805856,0.583435268,0.200376265
15,117.9587052,Rural,Free flow,-2.581366692,11.66867875,1.384603154
24,80.01554904,Highway,Free flow,32.25718772,15.99107614,0.953694287
17,83.1908419,City,Moderate,25.10914074,7.214298732,0.200621837
6,94.20816688,Highway,Moderate,-4.767400659,12.12538016,0.298431115
18,53.99134335,Rural,Moderate,16.44680449,12.29057675,1.639031235
0,115.2122766,City,Free flow,-2.611006411,3.718258725,0.484991598
7,50.72985648,Highway,Free flow,22.84962971,12.98362439,0.741846476
0,11.5755785,City,Heavy,5.716297079,13.43724841,1.166483128
8,117.9185795,City,Heavy,36.96578922,2.624669037,1.760028072
18,59.18211804,City,Moderate,17.26298106,8.973558675,0.487484226
8,114.6440737,City,Moderate,3.588979224,16.2584149,1.300957969
22,73.86834986,Highway,Heavy,25.98142973,12.54303351,0.354381682
0,53.66091442,Rural,Heavy,33.03340594,9.045584569,1.626454983
14,10.37475781,City,Heavy,11.30742398,14.65508391,1.972702539
4,59.82394836,Highway,Free flow,19.54485037,3.999092394,0.360617333
17,26.61834873,Highway,Free flow,18.33877874,0.2435669,1.777141881
2,35.31886251,Rural,Heavy,20.16839644,5.857371965,1.162299434
26,112.2827739,City,Moderate,-1.656268267,16.19578108,1.708999643
1,20.12647834,Highway,Moderate,2.028487674,1.693691406,1.022548048
23,16.51153814,Highway,Moderate,33.0276798,14.96830803,0.207969953
20,59.93841282,City,Heavy,14.04524261,14.86593781,1.647038883
15,106.8518106,City,Free flow,3.906684503,18.40917797,1.61645225
6,35.44228874,Rural,Free flow,33.93430772,15.54720481,0.137843891
7,21.30818818,Highway,Moderate,11.58871679,7.170364756,0.482022831
28,47.56684224,City,Moderate,6.074297718,8.323334992,1.673353492
18,66.68226513,City,Heavy,28.88551784,17.13961885,1.853230552
4,80.9865218,Highway,Moderate,39.08870889,18.99286231,1.354340207
17,59.80261108,Rural,Free flow,33.05785517,14.46940304,0.918466159
7,82.36516288,City,Free flow,12.6024944,5.669307738,1.569362732
21,32.03543281,Rural,Moderate,39.56318929,10.14225875,0.179212969
24,61.31385759,City,Moderate,6.216138813,9.489182459,0.49815706
17,97.32515302,Highway,Moderate,33.32875963,19.54463063,0.764410588
20,58.04303462,Highway,Moderate,11.62209231,19.27658085,1.550729596
12,17.52182578,City,Free flow,17.99259284,15.51202808,1.933292301
14,55.82910754,City,Moderate,36.59180538,9.985617186,0.59179384
14,95.38074897,Highway,Heavy,-5.253915871,15.43505963,0.710427735
8,30.52959679,Highway,Moderate,17.08785976,8.280803226,1.519952125
6,68.08848504,Rural,Free flow,30.26072353,14.28042714,1.364749547
13,2.547659001,City,Heavy,27.06389883,16.24362903,1.374226369
4,13.57869393,City,Free flow,19.74988816,17.20616914,0.295572765
18,84.6607265,Rural,Moderate,-4.416413807,4.210836089,1.571615891
5,88.26581844,Rural,Moderate,17.08269746,1.514727897,0.760564658
25,78.41346579,Rural,Moderate,26.50181478,10.05097179,1.145415561
28,99.16067131,Highway,Moderate,2.662958699,2.025423955,1.069767067
16,19.60278141,Rural,Moderate,29.87585226,3.795131153,0.550686907
4,67.43541579,City,Moderate,19.16733275,3.632676437,1.214521742
24,94.71705483,Highway,Heavy,9.539999195,1.530924493,0.741988998
9,62.86754789,Rural,Moderate,8.120953216,12.6203103,1.565233616
29,48.71902589,Highway,Moderate,-9.820094916,0.927527073,0.298266233
25,23.58555171,City,Heavy,6.2167569,2.757823584,1.435959981
15,119.243061,Rural,Moderate,-2.286631788,4.462256863,0.499866668
27,105.233834,Rural,Free flow,18.11989036,4.082337985,1.920175322
24,63.68887122,Rural,Free flow,30.55939585,13.31667608,0.58545987
26,5.876566114,Rural,Free flow,24.62902918,0.668980684,0.711365456
8,10.40118879,City,Moderate,30.770405,18.85267663,0.138887804
3,29.91143487,Rural,Heavy,32.72911976,1.636413618,0.970936156
12,78.26992857,City,Moderate,29.01756948,8.118579273,1.744881929
19,35.9507651,City,Moderate,30.23615904,18.74813255,0.472290638
22,60.72295733,Rural,Free flow,33.74402952,16.61022462,1.208922322
29,16.35103949,City,Free flow,25.22884407,0.702207383,1.136821679
6,50.03760283,Highway,Moderate,3.503653399,2.889120732,1.072648353
14,70.54141157,Rural,Heavy,-5.401845868,16.84114617,1.219495604
17,86.04208816,Highway,Moderate,17.25389128,11.49407824,1.840658878
6,115.769507,Rural,Moderate,-0.118499759,11.89344036,1.446262528
21,103.6421589,Rural,Free flow,37.47693205,15.17608766,0.89914327
19,36.3857872,Highway,Moderate,-6.68223695,2.699422312,0.613445655
7,37.33190242,Highway,Free flow,39.90581573,19.3003755,0.965341805
17,109.5484378,City,Heavy,-6.711460386,6.453898297,1.937758754
10,44.70462898,City,Heavy,-4.562411698,11.44919162,1.764842846
20,52.68295208,Rural,Heavy,3.536500851,16.90685991,1.302424159
19,65.66783049,City,Free flow,35.4002595,1.948654448,1.40682414
8,110.3130909,City,Free flow,14.27548784,15.39345538,0.158616911
0,9.131276766,Rural,Heavy,-1.987885991,17.55446644,1.877537917
14,118.8123353,Highway,Free flow,3.904514859,1.780051763,0.886449137
18,97.14122213,Rural,Heavy,24.5175461,7.859099888,0.505489895
29,17.02266311,Rural,Moderate,22.57409676,1.3396415,1.767611205
25,84.74004519,Rural,Moderate,17.72481028,9.939609199,1.904353748
27,37.99271108,Highway,Heavy,32.14347143,0.813475393,0.195700273
12,50.63187199,Rural,Heavy,34.90760211,18.16288745,1.357699883
16,84.08658808,Rural,Free flow,21.39174153,6.201664301,0.171401982
17,76.33421315,Highway,Moderate,23.00944746,6.02132357,1.374653276
0,46.75770096,Rural,Free flow,33.72619928,6.574299733,0.663779739
15,103.4671705,Highway,Moderate,-5.468487343,11.41667533,0.82041531
17,93.52049246,Highway,Moderate,24.06554705,8.721635885,0.416640513
10,49.7086109,Rural,Moderate,20.35186213,8.620675234,1.047502526
20,35.7644233,Highway,Heavy,-9.312446221,9.172628643,1.473734194
3,77.27080174,Highway,Heavy,11.95842039,16.1583152,1.81126854
18,99.56340779,Rural,Heavy,37.73409919,13.25772748,1.18168809
21,10.62931919,Rural,Moderate,22.40805084,9.053413037,1.19078117
28,12.31835784,City,Heavy,33.49465882,9.127650246,0.632476156
10,40.75276971,City,Moderate,-8.84237832,4.912863781,1.266868654
6,13.71970186,Highway,Moderate,-9.105880458,5.364964298,0.201221437
25,35.77573489,City,Free flow,9.688706521,15.52444743,1.322562658
14,89.11677998,Rural,Free flow,-6.076065095,14.8603214,1.045422613
16,118.301334,Highway,Moderate,1.868089797,6.740499699,0.800803092
16,68.11437855,Highway,Moderate,-7.973802997,2.773080914,0.69441432
13,68.31437737,Highway,Free flow,-0.765832402,16.24364251,0.175716013
25,116.8982323,City,Moderate,11.01202913,16.72825068,0.246924698
21,91.85471105,Highway,Free flow,-4.452526295,0.565601787,1.520227345
15,45.69750953,City,Free flow,36.94312685,5.040453783,1.162209195
23,101.8438578,Rural,Moderate,23.29224841,4.327820403,0.779472927
17,34.9524859,Rural,Free flow,10.66423819,18.16395778,1.404754096
5,36.42434518,Rural,Moderate,7.394700678,10.94400519,0.987718115
25,46.86551796,Highway,Free flow,28.88749582,14.2009069,0.428874362
4,97.69564374,City,Heavy,26.94994975,5.966854618,0.255017853
10,84.70797733,City,Moderate,28.78683132,8.820076355,1.31715095
5,48.67673406,City,Free flow,37.8851816,9.610258027,0.97797683
29,39.63547476,City,Heavy,24.44897596,19.71356809,1.706406403
15,104.6739467,Highway,Free flow,10.39496255,6.72137598,0.443960392
25,88.43586657,Rural,Moderate,28.49600269,19.10156191,1.05817996
8,73.2324034,Rural,Free flow,-5.398977067,14.43592895,0.120991553
18,85.00537869,Highway,Heavy,-7.175506257,15.67545579,0.938856434
24,88.02810272,Highway,Heavy,12.37745765,3.285539252,0.539029704
8,22.4438676,Highway,Free flow,30.31892947,19.44661447,0.789741384
18,88.35571995,Highway,Heavy,35.17246793,0.93363058,0.425256195
18,21.23522016,City,Free flow,29.77271961,15.60469259,1.424102272
19,114.935951,Rural,Moderate,17.32360464,6.309357371,0.183066711
18,18.82395956,Highway,Moderate,0.890559469,8.219657422,1.696168647
17,63.90360469,Highway,Free flow,-0.474313855,18.16541794,1.543059091
0,103.0079617,City,Heavy,-6.637679082,2.323499671,0.24294233
23,52.65149074,City,Free flow,-3.595553062,12.99920091,1.292277471
22,63.12064843,Rural,Moderate,28.14414202,6.390448216,1.986060771
22,107.5977796,Highway,Moderate,-4.708259279,12.0725718,0.593831925
18,69.39742281,Rural,Heavy,4.362381514,4.342254931,1.83848791
14,22.64387962,City,Moderate,31.93727525,10.43908551,0.605274212
29,116.4292142,Rural,Moderate,-3.313487754,18.73787514,1.625609267
6,38.48292548,Rural,Free flow,11.46624051,3.359911098,0.407328019
3,93.28200755,City,Free flow,29.41063549,2.815228051,0.876708973
10,60.14194167,Highway,Moderate,3.457644721,15.85045103,1.084875261
9,20.16877768,Rural,Heavy,32.49703353,18.48431903,1.895719566
3,88.3084117,Highway,Heavy,16.12408212,2.609325502,0.95077293
16,80.12240229,City,Free flow,25.44403204,10.54349244,0.605023685
26,107.3343143,Rural,Heavy,30.73341666,7.749731409,0.520960724
25,14.25413056,Rural,Free flow,36.02814986,19.52186786,1.393776215
3,82.31776312,City,Free flow,2.257529837,15.35881865,0.379177338
